date,developerResponse,review,rating,userName,title,review_processed,Topic_Class,Topic_Perc_Contrib,Reason
2022-01-10 14:46:03,"{'id': 27447355, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:00:49Z'}","Ketika verifikasi biometriknya emang superduper susah banget buat ngeselin sih, dicoba dari matahari terbit sampai matahari terbenam pun gak terverifikasi juga. Jelek amat pengenalan biometriknya .. SUPER BAD !! 👎🏼👎🏼👎🏼👎🏼👎🏼",1,tesssssstinggggg,Verifikasi Terlalu Susah,verifikasi biometriknya emang superduper susah banget ngeselin sih coba matahari terbit matahari benam verifikasi jelek kenal biometriknya super bad,0,0.649,tidak bisa login atau check saldo
2022-01-10 14:19:47,"{'id': 27447371, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:01:39Z'}",Foto utk pengkinian data gagal terus ga dkasi tau pula ggalny knp sampe encok ui foto puluhan kali,1,swt123456788,Foto pengkinian data gagal terus,foto utk data gagal dkasi tau ggalny knp sampe encok ui foto puluh,1,0.4915,tidak bisa login atau update data
2022-01-10 13:52:09,"{'id': 27447390, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:02:33Z'}",Gagal saat pengkinian data di bagian biometric. Udah coba berulang kali tetep gagal. TOLONG KALO BELOM SIAP JANGAN NYUSAHIN ORANG. Mau cek saldo aja ga bisa!!! 👎🏻👎🏻👎🏻👎🏻👎🏻,1,aaaaaaabbbbbcc,APLIKASI BURUK,gagal data biometric coba ulang tetep gagal tolong bom nyusahin cek saldo,2,0.6648,tidak bisa login atau daftar
2022-01-10 13:09:03,"{'id': 27447416, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:03:41Z'}",Log in selalu bermasalah. Siapa sih yg bikin aplikasi nya? Jelek bgt!,1,enkael,Sangat buruk,log in sih daftar aplikasi jelek bgt,1,0.5397,tidak bisa login atau update data
2022-01-10 12:57:23,"{'id': 27447434, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:04:37Z'}",Kenapa setelah update malah tidak bisa masuk ke akun saya ya? Canggih tapi tidak bisa di akses ya percuma,1,surya_mardani,Tidak bisa masuk ke akun,update akun canggih akses,1,0.7628,tidak bisa login atau update data
2022-01-10 12:32:20,"{'id': 27447449, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:05:21Z'}","Menggunakan web bisa login pakai aplikasi terbaru tidak bisa login, slama pakai aplikasi sebelumnya aman2 saja",1,lahulamma,Email dan pass sudah sesuai tdk bisa login,web buka pakai aplikasi buka slama pakai aplikasi aman,2,0.5951,tidak bisa login atau daftar
2022-01-10 12:19:02,"{'id': 27447464, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:06:01Z'}","Mohon segera diperbaiki, saat akan mengisi pemutakhiran data, no KPJ yg di input sudah sesuai namun tidak bisa dengan alasan isi dengan no KPJ yg sesuai. Lha nomer yg saya isi sudah sesuai padahal. Bukan nya mempermudah tapi makin mempersulit.",1,viennawjy,Pemutakhiran datanya aneh,isi mutakhir data no kpj input sesuai alas isi no kpj sesuai lha nomer isi sesuai mudah sulit,1,0.6403,tidak bisa login atau update data
2022-01-10 12:04:45,"{'id': 27447479, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:06:44Z'}","Saya mau foto untuk pengkinian data, susahnya minta ampun sama apa yang diharapkan aplikasi. Tolong doonggg……",1,0208Agst,Pengkinian Data Dipersulit,foto data susah ampun harap aplikasi tolong doonggg,0,0.6197,tidak bisa login atau check saldo
2022-01-10 08:40:53,"{'id': 27448934, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:30:39Z'}",Saat verifikasi selfie selalu gagal,2,iaammm,Selfie selalu gagal,verifikasi selfie gagal,0,0.8131,tidak bisa login atau check saldo
2022-01-10 10:39:13,"{'id': 27447489, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:07:23Z'}","Betul kenapa saya masukan no bpjs saya slalu tidak bisa keterangan nya saya mempunyai lebih sari 1 no bpjs , pdahal saya punya 1 ko tolong d bantu jelaskan",1,Fitri anggriyani,Susah masuk aplikasi,no bpjs slalu terang sari no bpjs pdahal ko tolong bantu,2,0.4999,tidak bisa login atau daftar
2022-01-10 09:53:26,"{'id': 27447501, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:08:06Z'}","Aplikasinya buruk banget,bukan mempermudah malah makin sulit..di minta perbaharuan data minta foto juga..foto udah lebih 50kali coba gak bisa""",1,florensiatjen,Unggah foto gagal terus,aplikasi buruk banget mudah sulit baharu data foto foto coba,2,0.9235,tidak bisa login atau daftar
2022-01-10 09:34:28,"{'id': 27447517, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:08:41Z'}","Swafoto tidak pernah berhasil saat pengkinian data, entah harus gimana",1,Mladeeeeennn,Swafoto selalu tidak berhasil,swafoto hasil data gimana,1,0.8413,tidak bisa login atau update data
2022-01-10 09:09:17,"{'id': 27447530, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T15:09:26Z'}","Jelek sekali ini aplikasi versi baru!!! 
Pengkinian data gagal terus. Informasi total saldo tidak ditampilkan!!
Padahal itu adalah informasi basic yg harus di tampilkan. Why???? Very poor!",1,Hopaasaa,Bapuk,jelek aplikasi versi data gagal informasi total saldo tampil informasi basic tampil why very poor,1,0.9248,tidak bisa login atau update data
2022-01-10 08:52:39,"{'id': 27448914, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:29:43Z'}","Biometrik, nya kayak gak ada fungsi. Developer nya niat kagak ya 😅",1,PiamanGaming,Biometrik Swafoto,biometrik kayak fungsi developer niat kagak,2,0.6892,tidak bisa login atau daftar
2022-01-10 06:54:22,"{'id': 27448992, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:33:40Z'}",Pengkinian data ga bisa bisa..uda swafoto gagal terus,2,justneedlyrics,Ga bisa upload foto,data uda swafoto gagal,1,0.7836,tidak bisa login atau update data
2022-01-10 08:30:00,"{'id': 27448955, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:31:41Z'}","Gak bsa upload foto biometric, sudah ngikutin petunjuk n upload berkali2 gk tetap gk bsa. Info saldo jg gak ada. Bahaya ini... ckck",1,Brekswew,"Gak bisa upload foto, gak ada tampilan saldonya",bsa upload foto biometric ngikutin upload bsa info saldo jg bahaya ckck,0,0.5233,tidak bisa login atau check saldo
2022-01-10 07:38:05,"{'id': 27448966, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:32:25Z'}","njirrlahh sdh lbh dr 10x foto masih aja gagal mulu,neh aplikasi mau foto gaya apa emang...ikuti petunjuk sama aja...aplikasi cacat",1,mouzearrrr,stuck diverifikasi foto,njirrlahh sdh lbh dr foto gagal mulu neh aplikasi foto gaya emang aplikasi cacat,2,0.931,tidak bisa login atau daftar
2022-01-10 07:36:33,"{'id': 27448978, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:33:04Z'}","Ratusan kalo selfi sampe jungkir balik, lighting uda pake yg kaya bikin pilem kolosal..tetap gagal terus..capeek deehh..yg bikin app ky nya mau nge-prank ini 😌😌",1,Adsyukma,Verifikasi Biometric Gagal Melulu,ratus selfi sampe jungkir lighting uda pake kaya daftar pilem kolosal gagal capeek deehh daftar aplikasi ky nge prank,2,0.5903,tidak bisa login atau daftar
2022-01-10 00:32:09,"{'id': 27458102, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:42:36Z'}","Diinfo salah password, akhirnya ganti dan udah approved. Giliran coba log in dengan password baru malah gabisa😢",2,salsilsul,Forgot password,info salah password ganti approved gilir coba log in password,2,0.6161,tidak bisa login atau daftar
2022-01-10 06:25:18,"{'id': 27449003, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:34:16Z'}",gagal terus ketika verifikasi biometrik pengkinian data,1,pengguna jmo,verifikasi biometrik,gagal verifikasi biometrik data,0,0.8141,tidak bisa login atau check saldo
2022-01-10 06:10:27,"{'id': 27449030, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:35:34Z'}","Upload foto gapernah bisa, katanya aplikasi pelayan masyarakat tapi gapernah aware sama bug",1,Syafiq Husnarrijal,Fix the bugs,upload foto gapernah aplikasi layan masyarakat gapernah aware bug,2,0.897,tidak bisa login atau daftar
2022-01-10 04:55:42,"{'id': 27449041, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:36:15Z'}","Verifikasi biometrik gagal terus …
App harga bintang lima kualitas kaki lima",1,cera1837188146,Unfaedah,verifikasi biometrik gagal aplikasi harga bintang kualitas kaki,0,0.5241,tidak bisa login atau check saldo
2022-01-10 04:15:01,"{'id': 27449079, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:38:01Z'}","Swafoto terlalu rumit, kalau orang sekarat mungkin sudah meninggal hanya karena swafoto yang sangat rumit untuk update nya",1,F salam,Pengkinian data,swafoto rumit sekarat tinggal swafoto rumit update,1,0.6433,tidak bisa login atau update data
2022-01-10 03:40:22,"{'id': 27449088, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan, mohon maaf atas ketidaknyamanannya. BPJS Ketenagakerjaan terus melakukan peningkatan aplikasi. Mohon dicoba secara berkala dan melakukan pembaruan aplikasi. Untuk kendala lebih lanjut dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih -RA', 'modified': '2022-01-14T16:38:34Z'}","Pengkinian data selalu gagal, photo seperti apapun selalu gagal",1,evinaheng,Pengkinian data selalu gagal,data gagal photo gagal,2,0.791,tidak bisa login atau daftar
2022-01-10 02:43:29,"{'id': 27458098, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:42:16Z'}",Saya dari dulu hanya punya 1 nomor KPJ tapi di aplikasi dinilai punya 2 nomor. Terus kalau belum melakukan pengkinian data gak bisa ngapa ngapain. Di aplikasi lama sebelum update gak ada bentrok data padahal dan dinilai hanya punya satu nomor KPJ.,1,berkelas !,Nomor KPJ lebih dari satu,nomor kpj aplikasi nilai nomor data ngapa ngapain aplikasi update bentrok data nilai nomor kpj,1,0.9313,tidak bisa login atau update data
2022-01-10 01:42:17,"{'id': 27458099, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:42:22Z'}","Pengkinian data, pas selfie selalu gagal? Why?",1,minwu87,Pengkinian data,data pas selfie gagal why,2,0.8213,tidak bisa login atau daftar
2022-01-10 01:11:42,"{'id': 27458101, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:42:27Z'}","kenapa tidak bisa upload foto selfie, padahal sudah sesuai dgn arahan, jadi ini solusinya bagaimna? karena tidak bisa buka klo blm slsaikan 6langkah, sdngkn upload foto selfie sllu gagal",1,mela resi,foto selfie selalu gagal,upload foto selfie sesuai dgn arah solusi bagaimna buka klo blm slsaikan langkah sdngkn upload foto selfie sllu gagal,2,0.9487,tidak bisa login atau daftar
2022-01-10 00:27:45,"{'id': 27458106, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:42:51Z'}","Yang saya resahkan, kenapa data saya tidak ditemukan? Giliran saya mau perbarui data, disuruh masukkan 2 nomor BPJSTK yang berbeda, kenapa setelah aplikasi diperbarui kenapa saya dipersulit? Padahal kemarin aman2 saja cek saldo, sekarang apa? Disuruh masukkan nomor yang saya sendiri tidak tau mau lihat dimana nomor tersebut! Memperbarui = memperbaiki bukan MEMPERSULIT!!!",1,Nanmey,Aplikasi terpebarui dari BPJSTK ke JMO,resah data temu gilir data suruh nomor bpjstk beda aplikasi sulit kemarin aman cek saldo suruh nomor tau nomor sulit,1,0.8753,tidak bisa login atau update data
2022-01-09 13:29:14,"{'id': 27458183, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:53:41Z'}",Ini saya tidak bisa verifikasi foto selalu gagal kenapa ya ? Padahal sudah sesuai ketentuannya mohon bantuannya ya,2,novitaphie,Tidak bisa verifikasi foto,verifikasi foto gagal sesuai bantu,2,0.6171,tidak bisa login atau daftar
2022-01-09 22:46:21,"{'id': 27458107, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:42:56Z'}","saya kesulitan dengan biometric verifikasinya, gagal mulu
aplikasi ampassss",1,kconk92,biometric verifikasi,sulit biometric verifikasi gagal mulu aplikasi ampassss,2,0.7002,tidak bisa login atau daftar
2022-01-09 13:54:26,"{'id': 27458114, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:43:34Z'}",setiap mau update data diri sewaktu foto selfie selalu gagal trus padahal sudah mengikuti pentunjuknya,1,Rean.DS,Foto Gagal terus,update data foto selfie gagal trus,1,0.8396,tidak bisa login atau update data
2022-01-09 13:32:49,"{'id': 27458178, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:53:36Z'}","Diminta pengkinian data, update foto gagal terus, kalo pakai data dari KTP jelas banyak yang berubah, dari model rambut, belum lagi kumis/jenggot, masa iya orang sama dari awal bikin KTP ga berubah rubah.
Tolong diperbaiki, aplikasi anda jadi tidak berguna.",1,Maharesi,Biometrik Gak Jelas,data update foto gagal pakai data ktp ubah model rambut kumis jenggot iya daftar ktp ubah rubah tolong aplikasi,2,0.8007,tidak bisa login atau daftar
2022-01-09 10:55:12,"{'id': 27458187, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:54:08Z'}",Jd gabisa liat saldo -_-,2,nblwl,Tidak bisa lihat saldo,jd liat saldo,0,0.8199,tidak bisa login atau check saldo
2022-01-09 07:02:39,"{'id': 27458345, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T14:13:06Z'}",ketika mau menambahkan KPJ harus pengkinian data tetapi ketika mau memverifikasi biometric selalu gagal,2,lthfiyyh,Biometric,kpj data verifikasi biometric gagal,2,0.413,tidak bisa login atau daftar
2022-01-09 09:33:16,"{'id': 27458189, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:54:12Z'}",TOLONG INI GIMANA 1000x FOTO GABISA BISAAA ASLI KESEL GADA FITUR HELP NYA JUGA,1,anosnjsiwnsis,GABISA UPLOAD FOTO,tolong gimana foto bisaaa asli kesel gada fitur help,2,0.7051,tidak bisa login atau daftar
2022-01-09 08:58:05,"{'id': 27458190, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T13:54:19Z'}","Di suruh verifikasi sesuai yang di arahakan, tpi foto smpek 50 kali masih aja suruh coba lagi, hrusnya aplikasi kalian aja yang di paerbaiki, aplikasi sampah masih aja di edarin.",1,samsul bahri hamba allah,Aplikasi sampah,suruh verifikasi sesuai arahakan tpi foto smpek suruh coba hrusnya aplikasi paerbaiki aplikasi sampah edarin,2,0.6186,tidak bisa login atau daftar
2022-01-09 07:53:31,"{'id': 27458339, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T14:12:39Z'}","history data kagak ade, gmn dong",1,bombimbim,yang bener nape,history data kagak ade gmn,0,0.4745,tidak bisa login atau check saldo
2022-01-09 07:45:54,"{'id': 27458340, 'body': 'Yth. Bapak/Ibu pengguna aplikasi BPJS Ketenagakerjaan. Terimakasih telah menggunakan aplikasi JMO (Jamsostek Mobile), penilaian Sahabat sangat penting untuk peningkatan layanan kami. Apabila membutuhkan informasi, permintaan atau keluhan dapat menghubungi Care Contact Center 175 atau email: care@bpjsketenagakerjaan.go.id. Terimakasih. -GR', 'modified': '2022-01-15T14:12:43Z'}","Proses biometrik payah, udah foto 2000 kali tetap gak bisa, payah ini aplikasi dipaksakan banget",1,ChrisMaakh,Biometrik,proses biometrik payah foto payah aplikasi paksa banget,2,0.9052,tidak bisa login atau daftar
